Identifier,Year,Company Name,MATCH,Country of Headquarters,IPO Date,TRBC Economic Sector Name,Balance Sheet Period End Date,Balance Sheet Accounting Standard,Total Assets,Total Equity,Price Close,Common Shares - Outstanding,Net Income Before Extraordinary Items,Net Cash Flow from Operating Activities,Common Equity,Book Value Per Share,YTD Total Return,NI,NI CHANGE,LOSS,NI PER LAGGED PRICE,NI CHANGE PER LAGGED PRICE,NI PER LAGED TA,CASH FLOW PER LAGGED TOTAL ASSETS
IEKG.LJ,2013,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2013,IFRS,"430,792,808.64","198,314,869.29",0.61,"16,812,703.00","2,474,090.77","12,928,498.78","198,314,869.29",11.80,-20.0%,0.14715603850255368,1.2299850469743934,0,0.20158361438705985,1.6849110232525937,-2.0542019391682957e-09,0.03033965425551446
IEKG.LJ,2012,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2012,IFRS,"426,125,448.60","191,789,370.91",0.73,"16,812,523.00","-18,205,087.61","15,155,953.13","191,789,370.91",22.23,27.9%,-1.0828290084718397,0.1413789834980882,1,-1.9336232294139992,0.2524624705323003,-1.6542892479403485e-09,0.028751897174907892
IEKG.LJ,2011,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2011,IFRS,"527,128,802.59","169,962,459.55",0.56,"7,884,278.00","-7,422,653.72","17,335,922.33","169,962,459.55",21.56,-89.0%,-0.9414500249737515,5.837092891701688,1,-0.1817471090682918,1.1268519095949205,-9.677576385550205e-09,0.030462190400863367
IEKG.LJ,2010,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2010,IFRS,"569,096,381.51","184,497,358.04",5.18,"7,884,278.00","-53,443,916.79","-7,311,885.49","184,497,358.04",23.40,-31.3%,-6.778542916675439,3.5386239538991404,1,-0.8327448300584077,0.43472038745689684,-1.6341297009915542e-08,-0.010439017827532815
IEKG.LJ,2009,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2009,IFRS,"700,438,069.06","255,833,762.81",8.14,"7,884,278.00","-81,343,411.78","-9,341,178.49","255,833,762.81",32.45,-34.7%,-10.31716687057458,10.726173792958596,1,-0.8491495366728049,0.8828126578566745,6.861813367792525e-10,-0.014795435030045531
IEKG.LJ,2008,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2008,IFRS,"631,355,446.53","223,661,956.08",12.15,"7,884,278.00","3,224,724.28","-183,111.78","223,661,956.08",28.37,-76.4%,0.40900692238401537,5.035812071510635,0,0.007382796432924465,0.09089913486481291,1.4236408562335731e-08,-0.00030720234574039304
IEKG.LJ,2007,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2007,IFRS,"596,062,440.73","254,056,459.26",55.40,"7,902,413.00","43,027,208.40","-22,652,272.23","254,056,459.26",32.15,49.3%,5.44481899389465,4.296435707675618,0,0.16175932839853388,0.12764217788697618,3.6491303054121727e-09,-0.05922823195649681
IEKG.LJ,2006,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2006,IFRS,"382,457,343.09","234,725,267.55",33.66,"7,902,413.00","9,074,999.01","-15,185,863.87","234,725,267.55",29.70,24.4%,1.148383286219032,0.23681057545334583,0,0.045069987685205336,0.009293978628467262,3.749879438817901e-09,-0.04825496567816766
IEKG.LJ,2005,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2005,IFRS,"314,700,542.35","204,688,444.10",25.48,"7,902,413.00","10,946,373.98","-3,514,904.25","204,688,444.10",25.90,-30.8%,1.3851938616723778,0.39246675161118505,0,0.032677373476583574,0.009258474914158647,5.899030568032826e-09,-0.009515250927098075
IEKG.LJ,2004,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2004,IFRS,"369,396,905.76","236,462,042.92",42.39,"7,902,413.00","14,047,808.34","-4,735,026.67","236,462,042.92",29.92,38.1%,1.7776606132835628,0.17702105420205205,0,0.06294832200012616,0.006268450927834705,8.217372110985812e-09,-0.01571282327912224
IEKG.LJ,2003,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2003,Slovenian,"301,347,923.66","183,981,568.98",28.24,"7,902,413.00","15,446,701.82","-6,916,517.40","183,981,568.98",23.28,5.8%,1.954681667485615,1.0345477817977875,0,0.08757534352534117,0.04635070706979335,1.8075711665209923e-08,-0.029076651269266774
IEKG.LJ,2002,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2002,Slovenian,"237,871,869.63","149,510,613.60",22.32,"7,902,413.00","23,622,125.66","15,228,355.05","149,510,613.60",19.79,30.8%,2.9892294492834024,0.9018470453559058,0,0.2078740924397359,0.06271537172155116,1.3480489617214457e-08,0.0920850539209131
IEKG.LJ,2001,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2001,Slovenian,"165,372,711.44","102,704,437.76",14.38,"7,210,700.00","15,051,488.30","4,507,030.63","102,704,437.76",14.24,46.0%,2.0873824039274966,1.018023818769329,0,0.19860917259062766,0.09686239950231483,7.979920157399077e-09,0.02910677961923304
IEKG.LJ,2000,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,2000,Slovenian,"154,844,702.47","91,625,861.40",10.51,"7,210,700.00","7,710,823.95","3,875,259.82","91,625,861.40",12.71,8.6%,1.0693585851581677,0.10559447487761231,0,0.1033196700635911,0.01020236472247462,NA,0.028918516559347344
IEKG.LJ,1999,Intereuropa dd,SMJ.L,Slovenia,12/01/1998,Industrials,1999,Slovenian,"134,006,176.01","86,335,022.41",10.35,"7,210,700.00","8,472,234.03","-3,067,210.96","86,335,022.41",11.97,35.0%,1.17495306003578,NA,NA,NA,NA,NA,NA
MTSG.LJ,2020,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2020,IFRS,"132,843,174.16","105,389,423.55",45.44,"594,601.00","364,814.36","12,162,678.31","105,389,423.55",177.24,5.3%,0.6135448140854118,12.224042340998418,0,0.014258536232521771,0.28408185779684914,1.3469265621023508e-07,0.10857852777665017
MTSG.LJ,2019,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2019,IFRS,"112,017,344.12","87,213,124.68",43.03,"594,601.00","7,633,242.16","13,182,113.31","87,213,124.68",146.68,8.6%,12.83758715508383,4.698162448431805,0,0.3027732819595243,0.11080571812339164,8.905743176172722e-08,0.13830744319309743
MTSG.LJ,2018,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2018,IFRS,"95,310,223.41","81,685,647.77",42.40,"594,601.00","4,839,710.07","8,998,217.73","81,685,647.77",137.38,-12.5%,8.139424706652024,0.1429377515342214,0,0.1825801863313599,0.0032063201331139837,1.1003898695746148e-07,0.09845390679905439
MTSG.LJ,2017,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2017,IFRS,"91,395,232.78","79,791,425.25",44.58,"594,601.00","4,924,701.00","4,280,139.39","79,791,425.25",134.19,0.0%,8.282362458186245,3.3671992142630094,0,0.17907810720402692,0.07280430733541642,5.660762320524474e-08,0.056865683540184925
MTSG.LJ,2016,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2016,IFRS,"75,267,527.33","64,558,315.81",46.25,"594,601.00","2,922,560.98","3,339,768.71","64,558,315.81",108.57,11.1%,4.915163243923236,1.5747953669771828,0,0.1157598503043626,0.03708891584967458,4.2539169934978226e-08,0.03846390431936973
MTSG.LJ,2015,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2015,IFRS,"86,828,645.43","63,867,160.43",42.46,"594,601.00","1,986,186.08","888,116.98","63,867,160.43",107.41,28.6%,3.340367876946053,0.8319570434627588,0,0.11373401011052274,0.028326763481878063,4.7217395628806134e-08,0.011310059408456526
MTSG.LJ,2014,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2014,IFRS,"78,524,519.45","70,044,117.82",29.37,"594,601.00","2,480,868.57","2,279,462.89","70,044,117.82",117.80,-19.5%,4.172324920408812,0.34970013504854514,0,0.10971140995027115,0.009195375625783464,5.5538793754600625e-08,0.025796241460448385
MTSG.LJ,2013,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2013,IFRS,"88,364,147.68","76,963,754.57",38.03,"594,601.00","2,688,800.62","2,213,940.13","76,963,754.57",129.44,140.0%,4.522025055457357,6.017605940790547,0,0.2566416036014391,0.34152133602670526,1.4245731545960206e-07,0.027191261162233336
MTSG.LJ,2012,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2012,IFRS,"81,421,016.73","71,685,771.59",17.62,"594,601.00","6,266,875.13","8,095,123.50","71,685,771.59",120.56,93.3%,10.539630996247904,7.003605543885732,0,1.0394113408528505,0.690690882040013,4.869034034095919e-08,0.10941650258291576
MTSG.LJ,2011,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2011,IFRS,"73,984,484.14","64,570,640.78",10.14,"594,601.00","2,102,524.27","5,754,231.72","64,570,640.78",108.60,59.6%,3.536025452362172,1.2989422823035954,0,0.5864055476554182,0.21541331381485826,2.9058710149163997e-08,0.07923458261884886
MTSG.LJ,2010,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2010,IFRS,"72,622,730.25","65,105,076.58",6.03,"594,601.00","1,330,171.89","720,466.86","65,105,076.58",109.49,-21.7%,2.2370831700585767,0.7684735478076901,0,0.27550285345548975,0.09463959948370568,3.191116571490547e-08,0.009358542381001474
MTSG.LJ,2009,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2009,IFRS,"76,984,943.88","58,501,946.97",8.12,"594,601.00","1,787,107.03","1,558,185.88","58,501,946.97",98.39,-21.6%,3.0055567178662668,2.3158966769312532,0,0.28624349693964446,0.22056158827916697,7.301261469166472e-09,0.016543866078363677
MTSG.LJ,2008,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2008,IFRS,"94,185,112.03","63,803,469.34",10.50,"594,601.00","410,072.55","3,703,406.44","63,803,469.34",107.30,1.7%,0.6896600409350135,3.949621342715535,0,0.06403528699489448,0.36672435865511005,-4.500569935929248e-08,0.03920705440375499
MTSG.LJ,2007,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2007,IFRS,"94,457,655.55","69,067,036.25",10.77,"594,601.00","-1,938,376.25","5,654,679.41","69,067,036.25",116.16,-61.4%,-3.2599613017805216,9.985073200347795,1,-0.11519297886150252,0.35282944170840264,1.1331350258887246e-07,0.07806620322782447
MTSG.LJ,2006,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2006,IFRS,"72,434,410.49","64,293,263.48",28.30,"594,601.00","3,998,758.26","2,939,544.77","64,293,263.48",108.13,-11.4%,6.725111898567274,6.676943267838432,0,0.21228257255578517,0.2107620981009606,6.654003141810071e-10,0.049529304334172256
MTSG.LJ,2005,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2005,IFRS,"59,349,607.46","54,175,717.21",31.68,"2,973,005.00","143,205.58","-198,040.94","54,175,717.21",18.22,428.8%,0.04816863072884169,1.122173901490243,0,0.008822093540080896,0.20552635558429358,-1.3399594790748857e-08,-0.002735732814132057
MTSG.LJ,2004,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2004,Slovenian,"72,390,453.84","61,882,912.81",5.46,"2,973,005.00","-3,193,023.04","-995,941.90","61,882,912.81",20.81,-77.8%,-1.0740052707614014,2.1018056074577744,1,-0.04831332751963119,0.09454816047943204,1.389255388609167e-08,-0.012425654006025137
MTSG.LJ,2003,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2003,Slovenian,"80,152,070.83","62,186,014.37",22.23,"2,973,005.00","3,055,655.54","7,869,121.85","62,186,014.37",20.92,-33.3%,1.0278003366963728,2.8225923836389546,0,0.026758665365695728,0.07348587304449244,-2.4090181927237115e-08,0.10636521066799547
MTSG.LJ,2002,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2002,Slovenian,"73,982,101.86","54,009,948.15",38.41,"2,419,296.00","-4,342,133.22","-3,241,982.58","54,009,948.15",22.32,13.4%,-1.7947920469425815,3.253399115732395,1,-0.05759923128827284,0.10440947097985864,1.7894575328617327e-08,-0.04351476277721221
MTSG.LJ,2001,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2001,Slovenian,"74,503,050.76","54,007,906.76",31.16,"3,526,714.00","5,144,089.97","4,058,010.73","54,007,906.76",15.31,-15.0%,1.4586070687898138,0.48152433681891993,0,0.047854562624337724,0.015798042546552492,2.487070221588437e-08,0.0497847434350988
MTSG.LJ,2000,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,2000,Slovenian,"81,511,130.72","62,110,348.14",30.48,"3,526,714.00","6,842,288.59","10,578,429.48","62,110,348.14",17.61,-0.7%,1.9401314056087338,0.11250537185606757,0,0.07464914988875467,0.0043287946077748204,NA,0.13560574750155374
MTSG.LJ,1999,Kompas Shop dd,FCPP.LS,Slovenia,11/12/2000,Consumer Cyclicals,1999,Slovenian,"78,008,710.36","59,359,545.84",25.99,"3,526,714.00","6,445,514.32","11,004,834.46","59,359,545.84",16.83,0.7%,1.8276260337526662,NA,NA,NA,NA,NA,NA
PETG.LJ,2022,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2022,IFRS,"2,933,009,864.08","886,949,004.71",21.40,"41,111,560.00","4,837,467.89","159,851,694.14","886,949,004.71",21.58,-16.4%,0.11766685307003674,3.126591923348131,0,0.004091337033033266,0.10871321013032445,1.4823006686195462e-09,0.058496510607030094
PETG.LJ,2021,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2021,IFRS,"2,732,670,589.77","984,068,435.53",28.76,"41,726,020.00","135,370,006.59","195,520,138.46","984,068,435.53",23.94,64.0%,3.244258776418168,1.195924978089912,0,0.16237531413504344,0.0598561050095051,9.825998136686102e-10,0.08933308097198718
PETG.LJ,2020,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2020,IFRS,"2,188,664,449.19","962,378,383.00",19.98,"41,111,560.00","84,210,197.85","203,219,149.98","962,378,383.00",23.41,-7.3%,2.048333798328256,0.7343902194419285,0,0.09758617428910224,0.03498762360371265,1.4018319436251938e-09,0.097485624202077
PETG.LJ,2019,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2019,IFRS,"2,084,606,337.02","864,092,303.21",20.99,"41,111,560.00","114,402,125.42","223,530,723.27","864,092,303.21",21.02,27.3%,2.7827240177701844,0.22835806400924685,0,0.1569500292030561,0.012879755443273935,1.2856242115535706e-09,0.11260639081004553
PETG.LJ,2018,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2018,IFRS,"1,985,062,496.56","820,019,543.08",17.73,"41,111,560.00","105,013,969.17","171,698,470.04","820,019,543.08",19.95,-7.2%,2.5543659537609376,0.1741353777380379,0,0.12186860466416687,0.00830798557910486,1.5065793671610658e-09,0.0864166349559748
PETG.LJ,2017,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2017,IFRS,"1,986,868,270.53","781,183,970.92",20.96,"41,111,560.00","97,854,992.14","118,961,386.02","781,183,970.92",0.95,11.6%,2.3802305760228997,0.5275703064165072,0,0.13935776206223066,0.03088819124218426,1.1570505154895463e-09,0.07529723022299777
PETG.LJ,2016,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2016,IFRS,"1,579,890,597.14","627,260,103.03",17.08,"41,231,960.00","76,388,814.13","134,191,409.80","627,260,103.03",0.76,33.2%,1.8526602696063925,0.12660544999558576,0,0.13252219382019975,0.009056183833732887,9.181481528845499e-10,0.08380718388069394
PETG.LJ,2015,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2015,IFRS,"1,601,192,207.95","596,507,031.85",13.98,"41,231,960.00","71,168,623.28","135,452,680.79","596,507,031.85",0.72,-6.2%,1.7260548196108068,0.059339978987174025,0,0.10000317610723097,0.003438005735062226,8.031045943919498e-10,0.0720519575957855
PETG.LJ,2014,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2014,IFRS,"1,879,930,612.71","613,116,869.29",17.26,"41,231,960.00","73,615,326.92","131,086,729.57","613,116,869.29",0.74,34.9%,1.7853947985979808,0.026585359027317734,0,0.1186308836277728,0.0017664690383599822,8.482426915315638e-10,0.058965308325168504
PETG.LJ,2013,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2013,IFRS,"2,223,116,155.81","645,434,175.44",15.05,"41,231,960.00","72,519,160.46","201,540,186.11","645,434,175.44",0.78,-3.3%,1.758809439570663,0.0530446122376913,0,0.11259983608006806,0.00339594188461532,8.57342726715024e-10,0.09719926790900664
PETG.LJ,2012,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2012,IFRS,"2,073,474,321.83","574,650,781.09",15.62,"41,231,960.00","70,332,027.13","90,419,413.66","574,650,781.09",0.70,59.3%,1.7057648273329717,0.08976198875823505,0,0.16972784351571857,0.008931541169973635,9.545890701470168e-10,0.045446139709917815
PETG.LJ,2011,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2011,IFRS,"1,989,595,029.13","531,806,809.06",10.05,"41,231,960.00","66,630,964.40","93,844,556.63","531,806,809.06",0.64,-41.1%,1.6160028385747367,0.5484798343323964,0,0.08947966991000758,0.030369869010653184,6.566880755342283e-10,0.05543491998491792
PETG.LJ,2010,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2010,IFRS,"1,692,878,002.81","495,114,935.46",18.06,"41,231,960.00","44,016,065.81","141,451,753.06","495,114,935.46",0.60,-12.8%,1.0675230042423403,0.7055413446268382,0,0.04680065779229901,0.030931229488243672,2.153955857659791e-10,0.08701421808126886
PETG.LJ,2009,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2009,IFRS,"1,625,616,550.71","501,388,335.34",22.81,"41,231,960.00","14,925,213.31","125,656,788.64","501,388,335.34",0.61,24.2%,0.36198165961550216,2.4474639907974303,0,0.01972652095997287,0.13337678423964197,-1.282354116150741e-09,0.07477151638934998
PETG.LJ,2008,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2008,IFRS,"1,680,543,537.27","496,047,315.53",18.35,"41,231,960.00","-85,988,524.06","84,487,878.28","496,047,315.53",0.60,-71.5%,-2.085482331181928,3.9700927097633296,1,-0.030480595311048346,0.05802532460922727,1.6932845772275961e-09,0.0519512329868545
PETG.LJ,2007,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2007,IFRS,"1,626,292,070.90","638,361,747.76",68.42,"41,225,480.00","77,693,967.47","19,494,451.82","638,361,747.76",0.77,89.8%,1.8846103785814017,0.2893869362654684,0,0.05813110359597167,0.008926185572654793,1.589009856447905e-09,0.01751537346046015
PETG.LJ,2006,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2006,IFRS,"1,112,990,931.31","523,657,407.53",32.42,"41,210,860.00","65,740,529.95","153,119,299.48","523,657,407.53",0.64,69.1%,1.5952234423159333,0.5881980442847314,0,0.09115562527519619,0.033611316816270366,9.746673151164621e-10,0.15252288151739152
PETG.LJ,2005,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2005,IFRS,"1,003,910,350.74","421,000,496.10",17.50,"41,202,800.00","41,492,266.07","11,875,445.27","421,000,496.10",0.51,7.3%,1.0070253980312018,0.05312520914733998,0,0.05362222566726314,0.002828818378452608,1.1769040905177956e-09,0.011493859419784723
PETG.LJ,2004,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2004,Slovenian,"1,033,199,105.39","449,720,187.91",18.78,"41,199,920.00","39,300,611.47","56,799,839.27","449,720,187.91",0.55,17.4%,0.9539001888838619,0.188312552552369,0,0.06484705566851542,0.012801669106211352,1.2680371570855545e-09,0.07007857211542613
PETG.LJ,2003,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2003,Slovenian,"810,516,503.91","379,705,625.97",14.71,"41,179,040.00","31,526,163.90","78,464,770.27","379,705,625.97",0.46,38.4%,0.7655876363314928,0.2002689351777266,0,0.08621482391120414,0.02255280801550975,1.2672532231306915e-09,0.12996062044745577
PETG.LJ,2002,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2002,Slovenian,"603,758,046.09","296,766,867.14",8.88,"41,146,980.00","23,261,157.29","43,955,574.47","296,766,867.14",0.36,74.2%,0.5653187011537663,0.1880141175869655,0,0.13177592101486393,0.043826134635656294,7.872246149392136e-10,0.0985335233169962
PETG.LJ,2001,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2001,Slovenian,"446,097,662.91","236,841,996.63",4.29,"41,726,020.00","15,743,418.60","-1,094,370.84","236,841,996.63",0.28,21.1%,0.37730458356680074,0.3164553221227426,0,0.09981602739862454,0.08371833918591073,1.280119278447024e-10,-0.0022833426908718557
PETG.LJ,2000,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,2000,Slovenian,"479,284,535.07","222,667,910.68",3.78,"41,726,020.00","2,538,997.50","30,601,865.33","222,667,910.68",0.27,-23.9%,0.06084926144405817,0.04390128078354945,0,0.011437831098507174,0.00825212044803561,2.2740846338177104e-10,0.06437882208543697
PETG.LJ,1999,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,1999,Slovenian,"475,340,559.81","220,268,446.70",5.32,"41,726,020.00","4,370,823.22","11,941,569.27","220,268,446.70",0.26,-5.3%,0.10475054222760762,0.23703445787544558,0,0.015564716527133374,0.03522057323557884,8.109606370004132e-10,0.025924581012259057
PETG.LJ,1998,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,1998,Slovenian,"460,627,281.28","234,604,390.68",6.73,"41,726,020.00","14,261,327.75","54,521,861.17","234,604,390.68",0.28,40.5%,0.3417850001030532,0.01989666951221325,0,0.07413991325445839,0.004315980371412852,NA,0.12936519522957354
PETG.LJ,1997,Petrol dd Ljubljana,HTG.L,Slovenia,05/05/1997,Energy,1997,Slovenian,"421,456,954.27","199,139,630.87",4.61,"41,726,020.00","13,431,118.92","21,340,657.88","199,139,630.87",0.24,-9.4%,0.32188833059083993,NA,NA,NA,NA,NA,NA
LKPG.LJ,2022,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2022,IFRS,"750,379,096.75","551,613,484.59",26.54,"14,000,000.00","79,386,151.54","131,229,563.36","551,613,484.59",39.40,6.4%,5.670439395714286,3.0914754450000004,0,0.20522762923323512,0.1118883621064061,3.4765501750215456e-09,0.18204826461458146
LKPG.LJ,2021,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2021,IFRS,"720,850,394.47","530,543,187.14",27.63,"14,000,000.00","36,105,495.31","72,385,878.63","530,543,187.14",37.90,38.5%,2.578963950714286,0.21482486928571376,0,0.1140125530819755,0.009497120658077531,4.17171712505492e-09,0.0975791611784707
LKPG.LJ,2020,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2020,IFRS,"741,816,979.73","539,107,425.50",22.62,"14,000,000.00","39,113,043.48","86,529,846.12","539,107,425.50",38.51,-14.0%,2.7937888199999996,0.4408654792857143,0,0.1103828060055314,0.01741862818197212,4.928613210668386e-09,0.12920734677690174
LKPG.LJ,2019,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2019,IFRS,"669,697,569.67","469,531,713.11",25.31,"14,000,000.00","45,285,160.19","49,739,128.53","469,531,713.11",33.54,-8.8%,3.234654299285714,1.6594480428571434,0,0.1088010191485272,0.05581729037528232,7.604724557878035e-09,0.07578705582671523
LKPG.LJ,2018,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2018,IFRS,"656,301,105.61","451,495,538.58",29.73,"14,000,000.00","68,517,432.79","114,006,798.79","451,495,538.58",32.25,-10.9%,4.894102342142857,1.898395202857143,0,0.13419529317638765,0.0520536112656195,5.8154457261407e-09,0.1771500148367894
LKPG.LJ,2017,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2017,IFRS,"643,560,763.43","420,154,568.68",36.47,"14,000,000.00","41,939,899.95","84,686,426.51","420,154,568.68",30.01,27.0%,2.9957071392857144,0.33657238714285675,0,0.11399190027723419,0.012807168460534884,6.605098504451521e-09,0.16439835211232812
LKPG.LJ,2016,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2016,IFRS,"515,129,412.32","348,830,792.68",26.28,"14,000,000.00","46,651,913.37","73,562,913.16","348,830,792.68",24.92,14.4%,3.332279526428571,0.8183570014285713,0,0.13254890717695192,0.032551988919195356,4.591693328897352e-09,0.1458131839908924
LKPG.LJ,2015,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2015,IFRS,"504,501,109.89","332,446,519.91",25.14,"14,000,000.00","35,194,915.35","74,007,658.47","332,446,519.91",23.75,6.1%,2.513922525,0.00011032285714307477,0,0.0919167285191956,4.033742491520101e-06,4.123241182205487e-09,0.13517539554406618
LKPG.LJ,2014,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2014,IFRS,"547,493,559.55","346,168,354.20",27.35,"14,000,000.00","35,193,370.83","74,468,344.52","346,168,354.20",24.73,141.1%,2.513812202142857,1.753867731428571,0,0.1938174404119396,0.13522496001762305,1.2464701840263766e-09,0.12214553841125836
LKPG.LJ,2013,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2013,IFRS,"609,668,969.40","356,086,139.59",12.97,"14,000,000.00","10,639,222.59","62,143,425.79","356,086,139.59",25.43,20.5%,0.7599444707142857,0.22761546785714293,0,0.07230680025825745,0.021657037855103988,1.5950997556807163e-09,0.10192840446313765
LKPG.LJ,2012,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2012,IFRS,"609,677,215.27","328,794,767.26",10.51,"14,000,000.00","13,825,839.14","53,942,902.94","328,794,767.26",23.49,12.0%,0.9875599385714287,0.9465650242857143,0,0.10734347158385095,0.10288750263975156,6.100534419347017e-11,0.08712819135289289
LKPG.LJ,2011,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2011,IFRS,"619,121,114.56","311,571,106.80",9.20,"14,000,000.00","573,928.80","53,991,133.98","311,571,106.80",22.26,-60.1%,0.040994914285714286,0.31843932785714285,0,0.0017348672994377608,0.013476061271990811,-3.645113243521061e-10,0.08034527621865166
LKPG.LJ,2010,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2010,IFRS,"671,988,902.41","326,475,152.16",23.63,"14,000,000.00","-3,884,221.79","13,664,181.66","326,475,152.16",23.32,-25.9%,-0.27744441357142857,6.502577224285715,1,-0.008065244580564785,0.18902840768272428,-8.7143441025386e-09,0.01795224091542956
LKPG.LJ,2009,Luka Koper dd,CTO.L,Slovenia,20/11/1996,Industrials,2009,IFRS,"761,140,724.68","353,666,781.19",34.40,"14,000,000.00","-94,920,302.93","39,759,268.17","353,666,781.19",25.26,13.9%,-6.780021637857144,8.080479717142858,1,-0.23029964802503883,0.27447281647903726,1.9329536893851237e-09,0.051102483532485525
